# timestamp(s) tx ty tz qx qy qz qw
1.520531126 0.000000000 0.000000000 0.000000000 0.003100251 0.001723552 -0.999988368 0.003268317
1.520531126 0.000000000 0.000000000 0.000000000 0.003107805 0.002871147 -0.999983001 0.004011949
1.520531126 0.000000000 0.000000000 0.000000000 0.003156548 0.003407464 -0.999975469 0.005242853
1.520531126 0.000000000 0.000000000 0.000000000 0.003292351 0.003429062 -0.999958290 0.007798695
1.520531126 0.000000000 0.000000000 0.000000000 0.003557642 0.003407900 -0.999930489 0.010712015
1.520531126 0.000000000 0.000000000 0.000000000 0.003803653 0.004157225 -0.999902278 0.012793917
1.520531126 0.000000000 0.000000000 0.000000000 0.003899223 0.005089155 -0.999881678 0.013983078
1.520531126 0.000000000 0.000000000 0.000000000 0.003966848 0.005099173 -0.999861848 0.015314966
1.520531126 0.000000000 0.000000000 0.000000000 0.003917419 0.005811310 -0.999827346 0.017209298
1.520531126 0.000000000 0.000000000 0.000000000 0.003749052 0.007406270 -0.999743923 0.021051828
1.520531126 0.000000000 0.000000000 0.000000000 0.003665666 0.008673522 -0.999576211 0.027545083
1.520531126 0.000000000 0.000000000 0.000000000 0.003463354 0.010335651 -0.999352782 0.034281153
1.520531126 0.000000000 0.000000000 0.000000000 0.003234207 0.011109585 -0.999175640 0.038912166
1.520531126 0.000000000 0.000000000 0.000000000 0.003108935 0.011603156 -0.999130543 0.039923177
1.520531126 0.000000000 0.000000000 0.000000000 0.003084957 0.012522661 -0.999190525 0.038104610
1.520531126 0.000000000 0.000000000 0.000000000 0.003361777 0.012427629 -0.999387205 0.032549461
1.520531126 0.000000000 0.000000000 0.000000000 0.003677641 0.011572228 -0.999616926 0.024870860
1.520531127 0.000000000 0.000000000 0.000000000 0.003825398 0.010373460 -0.999771812 0.018277919
1.520531127 0.000000000 0.000000000 0.000000000 0.003803805 0.008761288 -0.999840815 0.015070338
1.520531127 0.000000000 0.000000000 0.000000000 0.003630438 0.007846736 -0.999854650 0.014694464
1.520531127 0.000000000 0.000000000 0.000000000 0.003542740 0.006658590 -0.999860623 0.014894501
1.520531127 0.000000000 0.000000000 0.000000000 0.003644769 0.005536537 -0.999879218 0.014057482
1.520531127 0.000000000 0.000000000 0.000000000 0.003812635 0.005059205 -0.999902630 0.012433776
1.520531127 0.000000000 0.000000000 0.000000000 0.004055197 0.004585795 -0.999923071 0.010787881
1.520531127 0.000000000 0.000000000 0.000000000 0.004089171 0.004044592 -0.999931555 0.010188496
1.520531127 0.000000000 0.000000000 0.000000000 0.003757297 0.003637063 -0.999921350 0.011399511
1.520531127 0.000000000 0.000000000 0.000000000 0.003280461 0.003565027 -0.999883680 0.014462184
1.520531127 0.000000000 0.000000000 0.000000000 0.003092830 0.003240888 -0.999838276 0.017417013
1.520531127 0.000000000 0.000000000 0.000000000 0.003214483 0.002766466 -0.999829813 0.017954345
1.520531127 0.000000000 0.000000000 0.000000000 0.003386972 0.002761523 -0.999863601 0.015927392
1.520531127 0.000000000 0.000000000 0.000000000 0.003468113 0.002169169 -0.999898633 0.013637848
1.520531127 0.000000000 0.000000000 0.000000000 0.003299845 0.001384575 -0.999912053 0.012770307
1.520531127 0.000000000 0.000000000 0.000000000 0.002957668 0.000167710 -0.999898727 0.013919734
1.520531127 0.000000000 0.000000000 0.000000000 0.002743495 -0.001540533 -0.999874470 0.015528828
1.520531127 0.000000000 0.000000000 0.000000000 0.002863586 -0.003294287 -0.999868761 0.015601525
1.520531127 0.000000000 0.000000000 0.000000000 0.003116044 -0.003901699 -0.999888680 0.014060423
1.520531127 0.000000000 0.000000000 0.000000000 0.003416480 -0.004106086 -0.999917620 0.011671375
1.520531128 0.000000000 0.000000000 0.000000000 0.003759542 -0.005005206 -0.999938256 0.009181379
1.520531128 0.000000000 0.000000000 0.000000000 0.003985669 -0.006172888 -0.999949809 0.006811039
1.520531128 0.000000000 0.000000000 0.000000000 0.003888949 -0.006423138 -0.999957776 0.005297746
1.520531128 0.000000000 0.000000000 0.000000000 0.003783276 -0.006902375 -0.999960432 0.004144752
1.520531128 0.000000000 0.000000000 0.000000000 0.003819452 -0.007505282 -0.999963111 0.001690700
1.520531128 0.000000000 0.000000000 0.000000000 -0.003781601 0.008230600 0.999958900 0.000393856
1.520531128 0.000000000 0.000000000 0.000000000 -0.003560338 0.009174420 0.999951370 0.000642270
1.520531128 0.000000000 0.000000000 0.000000000 0.003307312 -0.010522548 -0.999939163 0.000085265
1.520531128 0.000000000 0.000000000 0.000000000 0.003231770 -0.012300787 -0.999919115 0.000096897
1.520531128 0.000000000 0.000000000 0.000000000 -0.003260396 0.014080236 0.999895453 0.000446385
1.520531128 0.000000000 0.000000000 0.000000000 -0.003107590 0.014415655 0.999891211 0.000314513
1.520531128 0.000000000 0.000000000 0.000000000 0.002732083 -0.014309774 -0.999893031 0.001301389
1.520531128 0.000000000 0.000000000 0.000000000 0.002203020 -0.014366022 -0.999879709 0.005415849
1.520531128 0.000000000 0.000000000 0.000000000 0.001594534 -0.014546774 -0.999824397 0.011705731
1.520531128 0.000000000 0.000000000 0.000000000 0.000932523 -0.014994139 -0.999713607 0.018628202
1.520531128 0.000000000 0.000000000 0.000000000 0.000416444 -0.015582986 -0.999584927 0.024227463
1.520531128 0.000000000 0.000000000 0.000000000 0.000112613 -0.016410112 -0.999485037 0.027574572
1.520531128 0.000000000 0.000000000 0.000000000 0.000133751 -0.018588361 -0.999409543 0.028896724
1.520531128 0.000000000 0.000000000 0.000000000 0.000345257 -0.021788627 -0.999345467 0.028875153
1.520531128 0.000000000 0.000000000 0.000000000 0.000504337 -0.024875368 -0.999289747 0.028301282
1.520531129 0.000000000 0.000000000 0.000000000 0.000515266 -0.028595823 -0.999164112 0.029207699
1.520531129 0.000000000 0.000000000 0.000000000 0.000451156 -0.032592095 -0.998960000 0.031882128
1.520531129 0.000000000 0.000000000 0.000000000 0.000398785 -0.035237162 -0.998789084 0.034330011
1.520531129 0.000000000 0.000000000 0.000000000 0.000588348 -0.037715452 -0.998657896 0.035490915
1.520531129 0.000000000 0.000000000 0.000000000 0.001187468 -0.041819290 -0.998518869 0.034782249
1.520531129 0.000000000 0.000000000 0.000000000 0.002167541 -0.047214093 -0.998401445 0.030994923
1.520531129 0.000000000 0.000000000 0.000000000 0.003318541 -0.052415912 -0.998319352 0.024495513
1.520531129 0.000000000 0.000000000 0.000000000 0.004353480 -0.056419863 -0.998248397 0.017262216
1.520531129 0.000000000 0.000000000 0.000000000 0.005301113 -0.060766504 -0.998074809 0.011225205
1.520531129 0.000000000 0.000000000 0.000000000 0.005901746 -0.066608979 -0.997726709 0.008356279
1.520531129 0.000000000 0.000000000 0.000000000 0.006003859 -0.072544196 -0.997308939 0.008727696
1.520531129 0.000000000 0.000000000 0.000000000 0.005604189 -0.077821700 -0.996892009 0.010894917
1.520531129 0.000000000 0.000000000 0.000000000 0.005237779 -0.083906881 -0.996384562 0.012247649
1.520531129 0.000000000 0.000000000 0.000000000 0.005507717 -0.091131266 -0.995767995 0.010528860
1.520531129 0.000000000 0.000000000 0.000000000 0.006534350 -0.098811196 -0.995070202 0.005379787
1.520531129 0.000000000 0.000000000 0.000000000 -0.008168148 0.107029213 0.994218815 0.002641256
1.520531129 0.000000000 0.000000000 0.000000000 -0.009851233 0.115275932 0.993222782 0.011086879
1.520531129 0.000000000 0.000000000 0.000000000 -0.010833558 0.121860548 0.992354540 0.016282151
1.520531129 0.000000000 0.000000000 0.000000000 -0.010778018 0.125165014 0.991948814 0.015971952
1.520531129 0.000000000 0.000000000 0.000000000 -0.009629248 0.126452567 0.991881642 0.009372017
1.520531130 0.000000000 0.000000000 0.000000000 0.007984694 -0.127297620 -0.991829819 0.002273942
1.520531130 0.000000000 0.000000000 0.000000000 0.006476588 -0.125757326 -0.991927796 0.014912981
1.520531130 0.000000000 0.000000000 0.000000000 0.005278419 -0.123458130 -0.991990217 0.026184704
1.520531130 0.000000000 0.000000000 0.000000000 0.004517287 -0.121343377 -0.991972141 0.035307947
1.520531130 0.000000000 0.000000000 0.000000000 0.003795961 -0.118074248 -0.992103374 0.042130248
1.520531130 0.000000000 0.000000000 0.000000000 0.003179541 -0.115815949 -0.992145719 0.047153238
1.520531130 0.000000000 0.000000000 0.000000000 0.003083013 -0.116461277 -0.991903578 0.050542643
1.520531130 0.000000000 0.000000000 0.000000000 0.003801215 -0.121823767 -0.991183877 0.051952309
1.520531130 0.000000000 0.000000000 0.000000000 0.004817485 -0.127581264 -0.990533591 0.050428354
1.520531130 0.000000000 0.000000000 0.000000000 0.005649630 -0.129052799 -0.990543204 0.046234377
1.520531130 0.000000000 0.000000000 0.000000000 0.005869890 -0.125886125 -0.991120623 0.042404470
1.520531130 0.000000000 0.000000000 0.000000000 0.005614630 -0.119867767 -0.991946011 0.040537709
1.520531130 0.000000000 0.000000000 0.000000000 0.005212486 -0.111671225 -0.992945920 0.039506559
1.520531130 0.000000000 0.000000000 0.000000000 0.004550337 -0.100026052 -0.994268604 0.037470334
1.520531130 0.000000000 0.000000000 0.000000000 0.004224824 -0.089319741 -0.995422275 0.033743576
1.520531130 0.000000000 0.000000000 0.000000000 0.004391184 -0.081734210 -0.996236643 0.028509437
1.520531130 0.000000000 0.000000000 0.000000000 0.005011615 -0.076311682 -0.996819473 0.022413157
1.520531130 0.000000000 0.000000000 0.000000000 0.005992745 -0.069684352 -0.997435892 0.015159826
1.520531130 0.000000000 0.000000000 0.000000000 0.007227470 -0.062039015 -0.998021802 0.007169903
1.520531130 0.000000000 0.000000000 0.000000000 -0.008358235 0.056266969 0.998379724 0.001447148
1.520531131 0.000000000 0.000000000 0.000000000 -0.008830441 0.052665843 0.998520760 0.010228598
1.520531131 0.000000000 0.000000000 0.000000000 -0.008841520 0.050048985 0.998554883 0.017466292
1.520531131 0.000000000 0.000000000 0.000000000 -0.009048752 0.052434958 0.998298053 0.023868256
1.520531131 0.000000000 0.000000000 0.000000000 -0.009453371 0.056692996 0.997878586 0.030575560
1.520531131 0.000000000 0.000000000 0.000000000 -0.009526565 0.060756812 0.997495699 0.034931155
1.520531131 0.000000000 0.000000000 0.000000000 -0.008772240 0.063405859 0.997385441 0.033541434
1.520531131 0.000000000 0.000000000 0.000000000 -0.007138175 0.062962684 0.997654787 0.025878057
1.520531131 0.000000000 0.000000000 0.000000000 -0.005636082 0.058527419 0.998158262 0.014928498
1.520531131 0.000000000 0.000000000 0.000000000 -0.004627910 0.052559997 0.998591075 0.005647469
1.520531131 0.000000000 0.000000000 0.000000000 0.003660683 -0.046160236 -0.998926517 0.001282717
1.520531131 0.000000000 0.000000000 0.000000000 0.002601291 -0.041309262 -0.999106203 0.008577454
1.520531131 0.000000000 0.000000000 0.000000000 0.001501635 -0.036255759 -0.999230152 0.014912007
1.520531131 0.000000000 0.000000000 0.000000000 0.001174749 -0.033713168 -0.999267773 0.018054354
1.520531131 0.000000000 0.000000000 0.000000000 0.001374893 -0.030467310 -0.999344342 0.019512543
1.520531131 0.000000000 0.000000000 0.000000000 0.001694753 -0.027354874 -0.999387737 0.021748340
1.520531131 0.000000000 0.000000000 0.000000000 0.001947258 -0.025932900 -0.999370901 0.024114200
1.520531131 0.000000000 0.000000000 0.000000000 0.002079096 -0.024449682 -0.999392360 0.024754809
1.520531131 0.000000000 0.000000000 0.000000000 0.002428323 -0.025139868 -0.999399765 0.023710756
1.520531131 0.000000000 0.000000000 0.000000000 0.003122959 -0.027863945 -0.999408661 0.019904152
1.520531132 0.000000000 0.000000000 0.000000000 0.003993917 -0.031781211 -0.999386268 0.014180677
1.520531132 0.000000000 0.000000000 0.000000000 0.004886867 -0.036303650 -0.999297366 0.007933399
1.520531132 0.000000000 0.000000000 0.000000000 0.005357681 -0.036334023 -0.999323603 0.001863162
1.520531132 0.000000000 0.000000000 0.000000000 -0.005563649 0.037536893 0.999276531 0.002538239
1.520531132 0.000000000 0.000000000 0.000000000 -0.005643534 0.040445953 0.999141300 0.006995590
1.520531132 0.000000000 0.000000000 0.000000000 -0.005719673 0.043999287 0.998950533 0.011365790
1.520531132 0.000000000 0.000000000 0.000000000 -0.005828241 0.047685453 0.998717981 0.015953828
1.520531132 0.000000000 0.000000000 0.000000000 -0.005979861 0.050228376 0.998483595 0.021722394
1.520531132 0.000000000 0.000000000 0.000000000 -0.006231926 0.052875932 0.998189891 0.027968548
1.520531132 0.000000000 0.000000000 0.000000000 -0.006705682 0.055090357 0.997834428 0.035306378
1.520531132 0.000000000 0.000000000 0.000000000 -0.007462289 0.057981510 0.997312497 0.044161542
1.520531132 0.000000000 0.000000000 0.000000000 -0.008203493 0.059706238 0.996724792 0.053921765
1.520531132 0.000000000 0.000000000 0.000000000 -0.008656147 0.059980150 0.996259882 0.061593024
1.520531132 0.000000000 0.000000000 0.000000000 -0.008876416 0.059488132 0.995948027 0.066857309
1.520531132 0.000000000 0.000000000 0.000000000 -0.008923559 0.061311904 0.995581581 0.070558736
1.520531132 0.000000000 0.000000000 0.000000000 -0.008626518 0.064766124 0.995326754 0.071102636
1.520531132 0.000000000 0.000000000 0.000000000 -0.008244770 0.064512205 0.995530772 0.068473947
1.520531132 0.000000000 0.000000000 0.000000000 -0.008369688 0.060822398 0.996191543 0.061911180
1.520531132 0.000000000 0.000000000 0.000000000 -0.009096321 0.055074582 0.997004370 0.053538144
1.520531132 0.000000000 0.000000000 0.000000000 -0.010223253 0.048545988 0.997710836 0.045954966
1.520531133 0.000000000 0.000000000 0.000000000 -0.011078609 0.044273904 0.998298441 0.036294750
1.520531133 0.000000000 0.000000000 0.000000000 -0.011297964 0.038317723 0.998907721 0.024237826
1.520531133 0.000000000 0.000000000 0.000000000 -0.011215337 0.035553776 0.999258384 0.009634650
1.520531133 0.000000000 0.000000000 0.000000000 0.011059178 -0.034986356 -0.999321208 0.003282126
1.520531133 0.000000000 0.000000000 0.000000000 0.010796416 -0.036468816 -0.999202335 0.012171953
1.520531133 0.000000000 0.000000000 0.000000000 0.010482991 -0.038386043 -0.999052963 0.017600996
1.520531133 0.000000000 0.000000000 0.000000000 0.010112573 -0.036425793 -0.999085807 0.019961136
1.520531133 0.000000000 0.000000000 0.000000000 0.009879305 -0.032777239 -0.999180796 0.021582135
1.520531133 0.000000000 0.000000000 0.000000000 0.009967829 -0.030381236 -0.999213487 0.023452705
1.520531133 0.000000000 0.000000000 0.000000000 0.010209026 -0.030098100 -0.999188121 0.024758433
1.520531133 0.000000000 0.000000000 0.000000000 0.010573348 -0.028365182 -0.999243149 0.024428457
1.520531133 0.000000000 0.000000000 0.000000000 0.010817081 -0.024991040 -0.999368818 0.022812382
1.520531133 0.000000000 0.000000000 0.000000000 0.010843357 -0.022539081 -0.999482899 0.020207565
1.520531133 0.000000000 0.000000000 0.000000000 0.010772984 -0.020864532 -0.999578384 0.017078291
1.520531133 0.000000000 0.000000000 0.000000000 0.010759983 -0.018975315 -0.999679111 0.012877733
1.520531133 0.000000000 0.000000000 0.000000000 0.011146857 -0.017901931 -0.999760435 0.005860091
1.520531133 0.000000000 0.000000000 0.000000000 -0.011784816 0.015843462 0.999796931 0.004024857
1.520531133 0.000000000 0.000000000 0.000000000 -0.012694368 0.014562150 0.999692050 0.015575680
1.520531133 0.000000000 0.000000000 0.000000000 -0.013787877 0.013836849 0.999375373 0.029449970
1.520531133 0.000000000 0.000000000 0.000000000 -0.014779513 0.014220570 0.998788404 0.044733264
1.520531134 0.000000000 0.000000000 0.000000000 -0.015476281 0.015482986 0.998024852 0.058882568
1.520531134 0.000000000 0.000000000 0.000000000 -0.015855045 0.016885055 0.997216122 0.070876780
1.520531134 0.000000000 0.000000000 0.000000000 -0.016093806 0.018097376 0.996411705 0.081099870
1.520531134 0.000000000 0.000000000 0.000000000 -0.016063702 0.018561048 0.995599749 0.090435529
1.520531134 0.000000000 0.000000000 0.000000000 -0.015534313 0.019389022 0.994964758 0.097097278
1.520531134 0.000000000 0.000000000 0.000000000 -0.014492309 0.021570585 0.994796717 0.098509771
1.520531134 0.000000000 0.000000000 0.000000000 -0.012507419 0.027162138 0.995343551 0.091635134
1.520531134 0.000000000 0.000000000 0.000000000 -0.009578417 0.036617106 0.996252719 0.077768639
1.520531134 0.000000000 0.000000000 0.000000000 -0.006257495 0.052601468 0.996571657 0.063552047
1.520531134 0.000000000 0.000000000 0.000000000 -0.003096330 0.076097189 0.995355101 0.058888490
1.520531134 0.000000000 0.000000000 0.000000000 -0.000715014 0.104883579 0.992426154 0.063947269
1.520531134 0.000000000 0.000000000 0.000000000 0.001564384 0.136471946 0.988085502 0.071133694
1.520531134 0.000000000 0.000000000 0.000000000 0.004130849 0.168991875 0.982668680 0.076071990
1.520531134 0.000000000 0.000000000 0.000000000 0.006926808 0.201012514 0.976462210 0.077894419
1.520531134 0.000000000 0.000000000 0.000000000 0.009264913 0.230859758 0.969705948 0.079298850
1.520531134 0.000000000 0.000000000 0.000000000 0.009783868 0.258733832 0.962186496 0.084606308
1.520531134 0.000000000 0.000000000 0.000000000 0.008268401 0.286557491 0.953344241 0.094610758
1.520531134 0.000000000 0.000000000 0.000000000 0.005431593 0.311708490 0.944171976 0.106525087
1.520531134 0.000000000 0.000000000 0.000000000 0.001620597 0.333662652 0.935055546 0.119740283
1.520531134 0.000000000 0.000000000 0.000000000 -0.003153451 0.349809543 0.927181802 0.134004650
1.520531135 0.000000000 0.000000000 0.000000000 -0.007482759 0.359646539 0.921707973 0.145095791
1.520531135 0.000000000 0.000000000 0.000000000 -0.011425996 0.362553927 0.919174194 0.153436954
1.520531135 0.000000000 0.000000000 0.000000000 -0.015998606 0.357029634 0.919904217 0.161400485
1.520531135 0.000000000 0.000000000 0.000000000 -0.021740337 0.345979399 0.922114766 0.171842868
1.520531135 0.000000000 0.000000000 0.000000000 -0.029324557 0.325309147 0.926834429 0.185180913
1.520531135 0.000000000 0.000000000 0.000000000 -0.038049643 0.296698116 0.933330991 0.198533912
1.520531135 0.000000000 0.000000000 0.000000000 -0.047668488 0.262450753 0.940460314 0.210669684
1.520531135 0.000000000 0.000000000 0.000000000 -0.057852421 0.224817031 0.946881496 0.222544001
1.520531135 0.000000000 0.000000000 0.000000000 -0.068258142 0.184543070 0.952388509 0.232896565
1.520531135 0.000000000 0.000000000 0.000000000 -0.077974833 0.144193469 0.956937785 0.239579307
1.520531135 0.000000000 0.000000000 0.000000000 -0.087150481 0.103112071 0.960523576 0.243242995
1.520531135 0.000000000 0.000000000 0.000000000 -0.095536005 0.062601149 0.962329195 0.246731612
1.520531135 0.000000000 0.000000000 0.000000000 -0.102254582 0.026222212 0.961881120 0.252271892
1.520531135 0.000000000 0.000000000 0.000000000 -0.106575600 -0.003342571 0.959774630 0.259736651
1.520531135 0.000000000 0.000000000 0.000000000 -0.108070611 -0.023651974 0.956829526 0.268772369
1.520531135 0.000000000 0.000000000 0.000000000 -0.107485625 -0.036625588 0.953187506 0.280248078
1.520531135 0.000000000 0.000000000 0.000000000 -0.104427888 -0.039943274 0.949382864 0.293549876
1.520531135 0.000000000 0.000000000 0.000000000 -0.098620248 -0.032378197 0.946131329 0.306693998
1.520531135 0.000000000 0.000000000 0.000000000 -0.090037475 -0.013600530 0.942883642 0.320435200
1.520531135 0.000000000 0.000000000 0.000000000 -0.079154219 0.013558180 0.938194940 0.336661610
1.520531136 0.000000000 0.000000000 0.000000000 -0.067283372 0.044530680 0.931842011 0.353780205
1.520531136 0.000000000 0.000000000 0.000000000 -0.054770183 0.078363963 0.923691160 0.371017462
1.520531136 0.000000000 0.000000000 0.000000000 -0.041643937 0.114364054 0.913468734 0.388280205
1.520531136 0.000000000 0.000000000 0.000000000 -0.028444453 0.151097286 0.900875022 0.405936839
1.520531136 0.000000000 0.000000000 0.000000000 -0.016720585 0.184858058 0.886492253 0.423886077
1.520531136 0.000000000 0.000000000 0.000000000 -0.006088577 0.216548435 0.870812115 0.441311642
1.520531136 0.000000000 0.000000000 0.000000000 0.004003370 0.248372984 0.853024489 0.458959754
1.520531136 0.000000000 0.000000000 0.000000000 0.010886947 0.274851536 0.834798424 0.476916867
1.520531136 0.000000000 0.000000000 0.000000000 0.014728153 0.296157825 0.817412523 0.493872849
1.520531136 0.000000000 0.000000000 0.000000000 0.014136276 0.310244666 0.801863202 0.510454521
1.520531136 0.000000000 0.000000000 0.000000000 0.006934818 0.314021300 0.789357398 0.527501119
1.520531136 0.000000000 0.000000000 0.000000000 -0.004658972 0.310788524 0.779297807 0.544135750
1.520531136 0.000000000 0.000000000 0.000000000 -0.021564415 0.299719613 0.769823042 0.563094675
1.520531136 0.000000000 0.000000000 0.000000000 -0.043966196 0.279565758 0.761388397 0.583264666
1.520531136 0.000000000 0.000000000 0.000000000 -0.067917943 0.254292353 0.754448795 0.601273288
1.520531136 0.000000000 0.000000000 0.000000000 -0.094421686 0.222486149 0.749760332 0.615990181
1.520531136 0.000000000 0.000000000 0.000000000 -0.123673069 0.184338705 0.747578475 0.625979742
1.520531136 0.000000000 0.000000000 0.000000000 -0.153555775 0.143303007 0.747382807 0.630320404
1.520531136 0.000000000 0.000000000 0.000000000 -0.185485598 0.098442450 0.748174459 0.629395865
1.520531136 0.000000000 0.000000000 0.000000000 -0.216982511 0.054170499 0.750002616 0.622479094
1.520531137 0.000000000 0.000000000 0.000000000 -0.243500419 0.016647363 0.752510660 0.611684655
1.520531137 0.000000000 0.000000000 0.000000000 -0.263038490 -0.012090035 0.754699021 0.600910951
1.520531137 0.000000000 0.000000000 0.000000000 -0.275147146 -0.031780722 0.754588792 0.594877961
1.520531137 0.000000000 0.000000000 0.000000000 -0.280835643 -0.043999569 0.752381902 0.594236362
1.520531137 0.000000000 0.000000000 0.000000000 -0.281363234 -0.048737772 0.749983109 0.596644530
1.520531137 0.000000000 0.000000000 0.000000000 -0.277582195 -0.045217862 0.748978106 0.599946054
1.520531137 0.000000000 0.000000000 0.000000000 -0.268205211 -0.033477017 0.748069425 0.606083649
1.520531137 0.000000000 0.000000000 0.000000000 -0.250314433 -0.012280412 0.744031817 0.619361390
1.520531137 0.000000000 0.000000000 0.000000000 -0.226953411 0.013616648 0.736299641 0.637314346
1.520531137 0.000000000 0.000000000 0.000000000 -0.200048559 0.041676874 0.723595031 0.659282825
1.520531137 0.000000000 0.000000000 0.000000000 -0.170295466 0.072262204 0.707889772 0.681666854
1.520531137 0.000000000 0.000000000 0.000000000 -0.142460810 0.100421238 0.688728565 0.703756674
1.520531137 0.000000000 0.000000000 0.000000000 -0.118926247 0.123763568 0.666990785 0.725025806
1.520531137 0.000000000 0.000000000 0.000000000 -0.102214353 0.140423859 0.644282939 0.744803907
1.520531137 0.000000000 0.000000000 0.000000000 -0.092838406 0.150720780 0.622862791 0.762040826
1.520531137 0.000000000 0.000000000 0.000000000 -0.092013587 0.154764853 0.606288572 0.774593769
1.520531137 0.000000000 0.000000000 0.000000000 -0.100350171 0.152168568 0.594790256 0.782942604
1.520531137 0.000000000 0.000000000 0.000000000 -0.115692208 0.143843406 0.584232180 0.790314588
1.520531137 0.000000000 0.000000000 0.000000000 -0.136349080 0.129828622 0.569868509 0.799877078
1.520531137 0.000000000 0.000000000 0.000000000 -0.158510247 0.112343297 0.551666864 0.811120926
1.520531138 0.000000000 0.000000000 0.000000000 -0.182458750 0.092091297 0.532473932 0.821400943
1.520531138 0.000000000 0.000000000 0.000000000 -0.208824424 0.069047291 0.512156820 0.830253108
1.520531138 0.000000000 0.000000000 0.000000000 -0.238018743 0.043018604 0.490609317 0.837137369
1.520531138 0.000000000 0.000000000 0.000000000 -0.272401590 0.012886726 0.467498585 0.840878338
1.520531138 0.000000000 0.000000000 0.000000000 -0.309728269 -0.019042286 0.444773257 0.840168162
1.520531138 0.000000000 0.000000000 0.000000000 -0.345110792 -0.048644256 0.425273921 0.835269040
1.520531138 0.000000000 0.000000000 0.000000000 -0.376556814 -0.074102949 0.411015246 0.826910023
1.520531138 0.000000000 0.000000000 0.000000000 -0.400648386 -0.094519849 0.400796826 0.818479549
1.520531138 0.000000000 0.000000000 0.000000000 -0.419380044 -0.113964932 0.389470373 0.812062314
1.520531138 0.000000000 0.000000000 0.000000000 -0.432114963 -0.132931386 0.375646099 0.809009217
1.520531138 0.000000000 0.000000000 0.000000000 -0.438790461 -0.149992130 0.361349388 0.808944937
1.520531138 0.000000000 0.000000000 0.000000000 -0.437625667 -0.161331934 0.350831012 0.812018093
1.520531138 0.000000000 0.000000000 0.000000000 -0.426162291 -0.164469639 0.345343970 0.819800575
1.520531138 0.000000000 0.000000000 0.000000000 -0.403893045 -0.159801446 0.344047608 0.832445283
1.520531138 0.000000000 0.000000000 0.000000000 -0.371090933 -0.151995205 0.340537778 0.850425187
1.520531138 0.000000000 0.000000000 0.000000000 -0.327944424 -0.144363841 0.330387549 0.873187038
